CD_MUN,NR_TURNO,CD_CARGO,NR_VOTAVEL,SQ_CANDIDATO,QT_VOTOS
2600906,1,7,77122,170001610751,2
2600906,1,7,77123,170001610741,1
2600906,1,7,77127,170001610735,1
2600906,1,7,77190,170001610715,1
2600906,1,7,77234,170001610736,2
2600906,1,7,77277,170001610716,2
2600906,1,7,77435,170001610744,1
2600906,1,7,77444,170001610721,30
2600906,1,7,77456,170001610723,1
2600906,1,7,77699,170001610731,1
2600906,1,7,77710,170001610718,5
2600906,1,7,77777,170001610753,29
2600906,1,7,77888,170001610714,55
2600906,1,7,77999,170001610743,30
2600906,1,7,80000,170001600159,1
2600906,1,7,80180,170001600158,1
2608750,1,3,14,170001618273,45
2608750,1,3,21,170001715590,14
2608750,1,3,22,170001602587,813
2608750,1,3,29,170001717342,1
2608750,1,3,40,170001618087,4656
2608750,1,3,44,170001604111,6017
2608750,1,3,45,170001604087,479
2608750,1,3,50,170001715331,3
2608750,1,3,77,170001610442,2101
2608750,1,3,95,-1,353
2608750,1,3,96,-1,1613
2608750,1,5,95,-1,723
2608750,1,5,96,-1,1819
2608750,1,5,130,170001618130,7228
2608750,1,5,160,170001601200,2
2608750,1,5,222,170001604083,1533
2608750,1,5,281,170001717122,10
2608750,1,5,444,170001609174,1397
2608750,1,5,456,170001608748,1383
2608750,1,5,500,170001613411,14
2608750,1,5,555,170001610248,1986
2608750,1,6,10,-3,8
2608750,1,6,11,-3,36
2608750,1,6,12,-3,58
2608750,1,6,13,-3,152
2608750,1,6,14,-3,9
2608750,1,6,15,-3,44
2608750,1,6,16,-3,1
2608750,1,6,18,-3,2
2608750,1,6,19,-3,1
2608750,1,6,20,-3,1
2608750,1,6,21,-3,4
2608750,1,6,22,-3,23
2608750,1,6,23,-3,3
2608750,1,6,27,-3,1
2608750,1,6,29,-3,1
2608750,1,6,33,-3,3
2608750,1,6,36,-3,4
2608750,1,6,40,-3,91
2608750,1,6,43,-3,3
2608750,1,6,44,-3,54
2608750,1,6,45,-3,20
2608750,1,6,50,-3,1
2608750,1,6,51,-3,10
2608750,1,6,55,-3,10
2608750,1,6,65,-3,30
2608750,1,6,70,-3,13
2608750,1,6,77,-3,43
2608750,1,6,90,-3,1
2608750,1,6,95,-1,478
2608750,1,6,96,-1,400
2608750,1,6,1000,170001595454,654
2608750,1,6,1010,170001595473,4
2608750,1,6,1011,170001595460,3
2608750,1,6,1012,170001595468,112
2608750,1,6,1022,170001595455,1
2608750,1,6,1023,170001595475,1
2608750,1,6,1033,170001595466,14
2608750,1,6,1050,170001595469,2
2608750,1,6,1077,170001595463,2
2608750,1,6,1100,170001618620,14
2608750,1,6,1111,170001618611,87
2608750,1,6,1112,170001618608,1
2608750,1,6,1113,170001618612,1
2608750,1,6,1120,170001618614,1
2608750,1,6,1122,170001618605,52
2608750,1,6,1123,170001618603,10
2608750,1,6,1144,170001618604,14
2608750,1,6,1145,170001618621,1
2608750,1,6,1155,170001618609,2
2608750,1,6,1161,170001618615,9
2608750,1,6,1190,170001618622,20
2608750,1,6,1200,170001618838,1
2608750,1,6,1212,170001618841,7
2608750,1,6,1213,170001618839,3
2608750,1,6,1222,170001618844,2
2608750,1,6,1234,170001618856,36
2608750,1,6,1236,170001618846,2
2608750,1,6,1244,170001618850,6
2608750,1,6,1300,170001609032,6
2608750,1,6,1303,170001609024,7
2608750,1,6,1310,170001609031,7
2608750,1,6,1311,170001609039,6
2608750,1,6,1313,170001609023,5
2608750,1,6,1314,170001609028,62
2608750,1,6,1331,170001609037,1
2608750,1,6,1333,170001609029,98
2608750,1,6,1340,170001609035,6
2608750,1,6,1344,170001609036,326
2608750,1,6,1350,170001609041,5
2608750,1,6,1370,170001609022,7
2608750,1,6,1400,170001620143,1
2608750,1,6,1401,170001620142,2
2608750,1,6,1415,170001620144,2
2608750,1,6,1444,170001620149,1
2608750,1,6,1500,170001613275,3
2608750,1,6,1513,170001613263,7
2608750,1,6,1515,170001613277,3626
2608750,1,6,1516,170001613281,2
2608750,1,6,1522,170001613262,6
2608750,1,6,1544,170001613273,2
2608750,1,6,1554,170001613279,2
2608750,1,6,1555,170001613278,3
2608750,1,6,1580,170001613276,1
2608750,1,6,1811,170001619590,1
2608750,1,6,1818,170001619597,63
2608750,1,6,1888,170001619591,2
2608750,1,6,1919,170001602580,1
2608750,1,6,1923,170001602579,1
2608750,1,6,1944,170001602560,13
2608750,1,6,2100,170001715593,1
2608750,1,6,2121,170001715592,8
2608750,1,6,2200,170001609087,435
2608750,1,6,2201,170001609084,1
2608750,1,6,2202,170001609068,1
2608750,1,6,2210,170001609070,53
2608750,1,6,2211,170001609075,7
2608750,1,6,2220,170001609088,4
2608750,1,6,2222,170001609080,105
2608750,1,6,2232,170001609066,1
2608750,1,6,2233,170001609086,134
2608750,1,6,2238,170001609089,3
2608750,1,6,2244,170001609085,7
2608750,1,6,2255,170001609082,1
2608750,1,6,2270,170001609079,2
2608750,1,6,2290,170001609069,9
2608750,1,6,2299,170001609073,35
2608750,1,6,2323,170001604097,11
2608750,1,6,2733,170001723358,1
2608750,1,6,2800,170001634992,130
2608750,1,6,2833,170001634991,1
2608750,1,6,2888,170001634987,1
2608750,1,6,3003,170001596605,8
2608750,1,6,3030,170001596602,5
2608750,1,6,3333,170001718009,2
2608750,1,6,3609,170001718779,1
2608750,1,6,3699,170001718771,2
2608750,1,6,4000,170001619895,1835
2608750,1,6,4001,170001619896,18
2608750,1,6,4004,170001619891,7
2608750,1,6,4010,170001619897,103
2608750,1,6,4011,170001619894,2575
2608750,1,6,4013,170001619902,6
2608750,1,6,4019,170001619889,3
2608750,1,6,4020,170001619892,16
2608750,1,6,4040,170001619899,18
2608750,1,6,4044,170001619893,27
2608750,1,6,4333,170001609025,16
2608750,1,6,4400,170001609134,53
2608750,1,6,4401,170001609122,1461
2608750,1,6,4402,170001736049,1
2608750,1,6,4404,170001609113,1
2608750,1,6,4410,170001609117,161
2608750,1,6,4411,170001609132,24
2608750,1,6,4414,170001738823,2
2608750,1,6,4422,170001609116,4
2608750,1,6,4433,170001609111,3
2608750,1,6,4441,170001610769,5
2608750,1,6,4444,170001609112,51
2608750,1,6,4445,170001609128,3
2608750,1,6,4452,170001609131,2
2608750,1,6,4454,170001729638,1
2608750,1,6,4469,170001609127,1
2608750,1,6,4477,170001609123,5
2608750,1,6,4499,170001609121,1
2608750,1,6,4500,170001604099,51
2608750,1,6,4511,170001613161,4
2608750,1,6,4520,170001733444,5
2608750,1,6,4545,170001604098,1
2608750,1,6,4550,170001604095,3
2608750,1,6,4567,170001604106,1
2608750,1,6,5000,170001619584,15
2608750,1,6,5010,170001724243,2
2608750,1,6,5013,170001619582,2
2608750,1,6,5022,170001619583,1
2608750,1,6,5050,170001619581,2
2608750,1,6,5051,170001724241,13
2608750,1,6,5111,170001609641,5
2608750,1,6,5151,170001609646,2
2608750,1,6,5555,170001609929,6
2608750,1,6,6513,170001609044,522
2608750,1,6,6565,170001609042,1
2608750,1,6,7000,170001610405,5
2608750,1,6,7007,170001610408,1
2608750,1,6,7010,170001610400,3
2608750,1,6,7024,170001610396,3
2608750,1,6,7040,170001610403,20
2608750,1,6,7055,170001610402,1
2608750,1,6,7070,170001610411,288
2608750,1,6,7080,170001610414,1
2608750,1,6,7700,170001610572,815
2608750,1,6,7707,170001728102,1
2608750,1,6,7710,170001610565,3
2608750,1,6,7711,170001610564,1
2608750,1,6,7712,170001610570,11
2608750,1,6,7713,170001610574,75
2608750,1,6,7744,170001610573,1
2608750,1,6,7755,170001610571,1
2608750,1,6,7777,170001610575,12
2608750,1,6,7789,170001610569,1
2608750,1,6,8080,170001600160,2
2608750,1,7,10,-3,24
2608750,1,7,11,-3,39
2608750,1,7,12,-3,24
2608750,1,7,13,-3,523
2608750,1,7,14,-3,15
2608750,1,7,16,-3,2
2608750,1,7,18,-3,2
2608750,1,7,21,-3,4
2608750,1,7,22,-3,56
2608750,1,7,23,-3,4
2608750,1,7,28,-3,1
2608750,1,7,33,-3,2
2608750,1,7,40,-3,202
2608750,1,7,43,-3,6
2608750,1,7,44,-3,167
2608750,1,7,45,-3,92
2608750,1,7,50,-3,5
2608750,1,7,51,-3,5
2608750,1,7,55,-3,134
2608750,1,7,65,-3,33
2608750,1,7,70,-3,10
2608750,1,7,77,-3,64
2608750,1,7,90,-3,3
2608750,1,7,95,-1,587
2608750,1,7,96,-1,524
2608750,1,7,10000,170001595450,5
2608750,1,7,10122,170001595430,3
2608750,1,7,10123,170001595431,114
2608750,1,7,10222,170001595427,116
2608750,1,7,10777,170001595432,2
2608750,1,7,11000,170001618735,283
2608750,1,7,11022,170001618743,4
2608750,1,7,11111,170001618745,2
2608750,1,7,11115,170001618755,1
2608750,1,7,11123,170001618729,3
2608750,1,7,11144,170001618732,1
2608750,1,7,11188,170001618761,2
2608750,1,7,11211,170001618736,1
2608750,1,7,11222,170001618752,73
2608750,1,7,11333,170001618753,27
2608750,1,7,11444,170001618737,1230
2608750,1,7,11456,170001618749,1
2608750,1,7,11511,170001618757,587
2608750,1,7,11555,170001618756,3
2608750,1,7,11611,170001618728,10
2608750,1,7,11777,170001618759,1
2608750,1,7,12123,170001618941,1
2608750,1,7,12222,170001618929,39
2608750,1,7,12333,170001618942,1
2608750,1,7,12345,170001618937,14
2608750,1,7,12444,170001618936,2
2608750,1,7,12456,170001618926,2
2608750,1,7,13000,170001608965,5
2608750,1,7,13100,170001608960,178
2608750,1,7,13111,170001608981,23
2608750,1,7,13113,170001608984,1
2608750,1,7,13123,170001608977,185
2608750,1,7,13144,170001608975,5
2608750,1,7,13444,170001608976,413
2608750,1,7,13456,170001608961,33
2608750,1,7,13688,170001608967,131
2608750,1,7,16000,170001604071,1
2608750,1,7,18000,170001618398,3
2608750,1,7,18111,170001618421,8
2608750,1,7,18123,170001618404,1
2608750,1,7,18555,170001618412,4
2608750,1,7,21021,170001715594,2
2608750,1,7,22000,170001619683,1
2608750,1,7,22010,170001619693,17
2608750,1,7,22022,170001619681,9
2608750,1,7,22038,170001619711,2
2608750,1,7,22100,170001619712,87
2608750,1,7,22111,170001619716,3
2608750,1,7,22123,170001619717,14
2608750,1,7,22222,170001619685,98
2608750,1,7,22300,170001619707,20
2608750,1,7,22332,170001619723,7
2608750,1,7,22333,170001619722,1
2608750,1,7,22345,170001619697,1
2608750,1,7,22611,170001619703,2
2608750,1,7,22622,170001619710,10
2608750,1,7,22700,170001619691,2
2608750,1,7,23222,170001605491,1
2608750,1,7,23423,170001605474,2
2608750,1,7,23999,170001605473,3
2608750,1,7,28000,170001717071,15
2608750,1,7,28123,170001717060,5
2608750,1,7,33123,170001718141,2
2608750,1,7,35000,170001722252,1
2608750,1,7,36190,170001718653,1
2608750,1,7,36555,170001718655,12
2608750,1,7,40000,170001620388,40
2608750,1,7,40004,170001620373,2
2608750,1,7,40007,170001620390,1
2608750,1,7,40040,170001620380,3
2608750,1,7,40111,170001620377,29
2608750,1,7,40123,170001620371,1
2608750,1,7,40156,170001620402,4142
2608750,1,7,40159,170001620363,6
2608750,1,7,40190,170001620397,7
2608750,1,7,40234,170001620384,6
2608750,1,7,40400,170001620364,2
2608750,1,7,40413,170001620399,16
2608750,1,7,40444,170001620394,16
2608750,1,7,40456,170001620379,7
2608750,1,7,40500,170001620385,2
2608750,1,7,40555,170001620381,22
2608750,1,7,40640,170001620382,1
2608750,1,7,40678,170001620387,6
2608750,1,7,40789,170001620376,1
2608750,1,7,40856,170001620370,1
2608750,1,7,43333,170001608972,80
2608750,1,7,43444,170001608962,1
2608750,1,7,43643,170001608974,29
2608750,1,7,44000,170001609285,1693
2608750,1,7,44001,170001609287,2
2608750,1,7,44052,170001609280,17
2608750,1,7,44100,170001609305,1
2608750,1,7,44111,170001609284,643
2608750,1,7,44123,170001609264,1
2608750,1,7,44144,170001613821,5
2608750,1,7,44225,170001609271,24
2608750,1,7,44400,170001609269,6
2608750,1,7,44440,170001609277,2
2608750,1,7,44444,170001609265,20
2608750,1,7,44445,170001609286,1
2608750,1,7,44456,170001609262,2
2608750,1,7,44500,170001609300,1
2608750,1,7,44567,170001609279,1
2608750,1,7,44600,170001609292,1
2608750,1,7,44613,170001609283,182
2608750,1,7,44678,170001609307,5
2608750,1,7,44777,170001609260,1
2608750,1,7,44778,170001609270,1
2608750,1,7,44888,170001609278,1
2608750,1,7,45000,170001605464,3
2608750,1,7,45045,170001605476,12
2608750,1,7,45111,170001605485,2
2608750,1,7,45123,170001605469,2
2608750,1,7,45222,170001605495,1
2608750,1,7,45500,170001605468,392
2608750,1,7,45555,170001605482,1
2608750,1,7,45678,170001605490,1
2608750,1,7,45800,170001605465,17
2608750,1,7,45888,170001605471,43
2608750,1,7,50000,170001618395,4
2608750,1,7,50100,170001618403,4
2608750,1,7,50118,170001724247,1
2608750,1,7,50180,170001618417,2
2608750,1,7,50300,170001618396,1
2608750,1,7,51000,170001609852,39
2608750,1,7,51122,170001609876,1
2608750,1,7,51500,170001609884,204
2608750,1,7,51510,170001609862,17
2608750,1,7,51511,170001609887,2
2608750,1,7,51555,170001609868,2
2608750,1,7,51651,170001609859,3
2608750,1,7,51789,170001609864,4
2608750,1,7,51999,170001609860,10
2608750,1,7,55555,170001609931,5
2608750,1,7,65035,170001608954,4
2608750,1,7,65100,170001608983,3
2608750,1,7,65113,170001608956,2
2608750,1,7,65123,170001608952,24
2608750,1,7,65444,170001608955,703
2608750,1,7,65555,170001608957,25
2608750,1,7,70123,170001613430,3
2608750,1,7,70800,170001613429,7
2608750,1,7,77000,170001610738,1
2608750,1,7,77010,170001610720,1
2608750,1,7,77055,170001610739,562
2608750,1,7,77077,170001610719,1
2608750,1,7,77100,170001610727,47
2608750,1,7,77111,170001610750,62
2608750,1,7,77122,170001610751,3
2608750,1,7,77123,170001610741,465
2608750,1,7,77133,170001610733,1
2608750,1,7,77444,170001610721,4
2608750,1,7,77511,170001610749,2
2608750,1,7,77555,170001610732,1
2608750,1,7,77777,170001610753,4
2608750,1,7,90999,170001610950,1
2601003,1,3,14,170001618273,14
2601003,1,3,16,170001601203,1
2601003,1,3,21,170001715590,4
2601003,1,3,22,170001602587,470
2601003,1,3,29,170001717342,1
2601003,1,3,40,170001618087,2467
2601003,1,3,44,170001604111,188
2601003,1,3,45,170001604087,1433
2601003,1,3,50,170001715331,3
2601003,1,3,77,170001610442,1337
2601003,1,3,95,-1,291
2601003,1,3,96,-1,735
2601003,1,5,95,-1,604
2601003,1,5,96,-1,879
2601003,1,5,130,170001618130,3834
2601003,1,5,160,170001601200,18
2601003,1,5,222,170001604083,1202
2601003,1,5,281,170001717122,3
2601003,1,5,444,170001609174,22
2601003,1,5,456,170001608748,152
2601003,1,5,500,170001613411,7
2601003,1,5,555,170001610248,223
2601003,1,6,10,-3,15
2601003,1,6,11,-3,10
2601003,1,6,12,-3,32
2601003,1,6,13,-3,83
2601003,1,6,14,-3,3
2601003,1,6,15,-3,2
2601003,1,6,16,-3,1
2601003,1,6,18,-3,4
2601003,1,6,19,-3,1
2601003,1,6,20,-3,3
2601003,1,6,21,-3,1
2601003,1,6,22,-3,23
2601003,1,6,23,-3,11
2601003,1,6,33,-3,2
2601003,1,6,35,-3,1
2601003,1,6,40,-3,17
2601003,1,6,45,-3,8
2601003,1,6,50,-3,1
2601003,1,6,51,-3,1
2601003,1,6,55,-3,3
2601003,1,6,70,-3,21
2601003,1,6,77,-3,17
2601003,1,6,90,-3,1
2601003,1,6,95,-1,493
2601003,1,6,96,-1,348
2601003,1,6,1000,170001595454,11
2601003,1,6,1001,170001595459,1
2601003,1,6,1010,170001595473,50
2601003,1,6,1012,170001595468,72
2601003,1,6,1015,170001595452,1
2601003,1,6,1020,170001595465,1
2601003,1,6,1022,170001595455,2
2601003,1,6,1077,170001595463,5
2601003,1,6,1078,170001731857,1
2601003,1,6,1090,170001595472,1
2601003,1,6,1099,170001595456,1
2601003,1,6,1100,170001618620,90
2601003,1,6,1110,170001618602,2
2601003,1,6,1111,170001618611,17
2601003,1,6,1112,170001618608,2
2601003,1,6,1113,170001618612,1
2601003,1,6,1120,170001618614,1
2601003,1,6,1122,170001618605,62
2601003,1,6,1123,170001618603,6
2601003,1,6,1145,170001618621,8
2601003,1,6,1155,170001618609,15
2601003,1,6,1177,170001618601,3
2601003,1,6,1190,170001618622,9
2601003,1,6,1212,170001618841,2
2601003,1,6,1213,170001618839,2
2601003,1,6,1214,170001618854,4
2601003,1,6,1222,170001618844,1
2601003,1,6,1233,170001618853,3
2601003,1,6,1234,170001618856,13
2601003,1,6,1245,170001618849,3
2601003,1,6,1300,170001609032,3
2601003,1,6,1301,170001609030,120
2601003,1,6,1303,170001609024,1
2601003,1,6,1310,170001609031,7
2601003,1,6,1311,170001609039,3
2601003,1,6,1313,170001609023,32
2601003,1,6,1314,170001609028,999
2601003,1,6,1320,170001609033,12
2601003,1,6,1331,170001609037,5
2601003,1,6,1333,170001609029,9
2601003,1,6,1340,170001609035,2
2601003,1,6,1350,170001609041,1
2601003,1,6,1399,170001609040,1
2601003,1,6,1414,170001620146,1
2601003,1,6,1422,170001620140,6
2601003,1,6,1515,170001613277,3
2601003,1,6,1522,170001613262,1
2601003,1,6,1555,170001613278,2
2601003,1,6,1813,170001619580,2
2601003,1,6,1818,170001619597,67
2601003,1,6,1888,170001619591,1
2601003,1,6,1944,170001602560,10
2601003,1,6,2000,170001715433,1
2601003,1,6,2200,170001609087,94
2601003,1,6,2202,170001609068,1
2601003,1,6,2210,170001609070,9
2601003,1,6,2211,170001609075,7
2601003,1,6,2212,170001609072,1
2601003,1,6,2215,170001609083,2
2601003,1,6,2217,170001609078,43
2601003,1,6,2222,170001609080,150
2601003,1,6,2225,170001609067,1
2601003,1,6,2230,170001609065,1
2601003,1,6,2232,170001609066,2
2601003,1,6,2233,170001609086,1119
2601003,1,6,2238,170001609089,1
2601003,1,6,2290,170001609069,1
2601003,1,6,2323,170001604097,12
2601003,1,6,2800,170001634992,77
2601003,1,6,2817,170001634980,1
2601003,1,6,2838,170001635001,9
2601003,1,6,3030,170001596602,2
2601003,1,6,3333,170001718009,1
2601003,1,6,4000,170001619895,8
2601003,1,6,4001,170001619896,15
2601003,1,6,4004,170001619891,50
2601003,1,6,4010,170001619897,8
2601003,1,6,4011,170001619894,15
2601003,1,6,4019,170001619889,5
2601003,1,6,4020,170001619892,2
2601003,1,6,4040,170001619899,50
2601003,1,6,4044,170001619893,113
2601003,1,6,4333,170001609025,22
2601003,1,6,4400,170001609134,22
2601003,1,6,4401,170001609122,8
2601003,1,6,4404,170001609113,1
2601003,1,6,4433,170001609111,2
2601003,1,6,4444,170001609112,6
2601003,1,6,4452,170001609131,6
2601003,1,6,4456,170001609114,4
2601003,1,6,4474,170001609133,1
2601003,1,6,4500,170001604099,33
2601003,1,6,4545,170001604098,1
2601003,1,6,4567,170001604106,5
2601003,1,6,5000,170001619584,17
2601003,1,6,5013,170001619582,6
2601003,1,6,5044,170001619598,1
2601003,1,6,5050,170001619581,2
2601003,1,6,5051,170001724241,5
2601003,1,6,5166,170001609645,2
2601003,1,6,5555,170001609929,2
2601003,1,6,6513,170001609044,10
2601003,1,6,6540,170001609043,3
2601003,1,6,7001,170001610410,1
2601003,1,6,7007,170001610408,7
2601003,1,6,7011,170001610401,2
2601003,1,6,7024,170001610396,1
2601003,1,6,7040,170001610403,16
2601003,1,6,7050,170001610398,18
2601003,1,6,7055,170001610402,2
2601003,1,6,7066,170001610404,1
2601003,1,6,7070,170001610411,2038
2601003,1,6,7077,170001610413,1
2601003,1,6,7700,170001610572,9
2601003,1,6,7707,170001728102,4
2601003,1,6,7713,170001610574,91
2601003,1,6,7731,170001610567,5
2601003,1,6,7755,170001610571,1
2601003,1,6,7777,170001610575,6
2601003,1,6,8080,170001600160,1
2601003,1,7,10,-3,3
2601003,1,7,11,-3,40
2601003,1,7,12,-3,9
2601003,1,7,13,-3,312
2601003,1,7,14,-3,10
2601003,1,7,16,-3,1
2601003,1,7,18,-3,1
2601003,1,7,21,-3,1
2601003,1,7,22,-3,61
2601003,1,7,23,-3,3
2601003,1,7,27,-3,1
2601003,1,7,28,-3,1
2601003,1,7,35,-3,1
2601003,1,7,36,-3,2
2601003,1,7,40,-3,30
2601003,1,7,43,-3,3
2601003,1,7,44,-3,5
2601003,1,7,45,-3,58
2601003,1,7,50,-3,1
2601003,1,7,51,-3,1
2601003,1,7,55,-3,17
2601003,1,7,65,-3,2
2601003,1,7,70,-3,18
2601003,1,7,77,-3,8
2601003,1,7,95,-1,444
2601003,1,7,96,-1,312
2601003,1,7,10000,170001595450,1
2601003,1,7,10123,170001595431,65
2601003,1,7,10192,170001595429,2
2601003,1,7,10222,170001595427,8
2601003,1,7,10555,170001595440,1
2601003,1,7,11000,170001618735,72
2601003,1,7,11011,170001618730,1
2601003,1,7,11022,170001618743,16
2601003,1,7,11111,170001618745,2
2601003,1,7,11115,170001618755,1
2601003,1,7,11123,170001618729,1
2601003,1,7,11200,170001618738,1
2601003,1,7,11211,170001618736,7
2601003,1,7,11222,170001618752,50
2601003,1,7,11333,170001618753,1
2601003,1,7,11444,170001618737,5
2601003,1,7,11555,170001618756,1820
2601003,1,7,11611,170001618728,1
2601003,1,7,11777,170001618759,1
2601003,1,7,11888,170001618741,1
2601003,1,7,11999,170001618733,1
2601003,1,7,12345,170001618937,3
2601003,1,7,12456,170001618926,1
2601003,1,7,13000,170001608965,2
2601003,1,7,13013,170001608966,3
