NR_TURNO,CD_MUN,NM_MUN,CD_CARGO,NR_VOTAVEL,SQ_CANDIDATO,QT_VOTOS
1,24155,FREI MIGUELINHO,6,7007,170001610408,6
1,24155,FREI MIGUELINHO,6,7010,170001610400,1
1,24155,FREI MIGUELINHO,6,7017,170001610394,3
1,24155,FREI MIGUELINHO,6,7024,170001610396,1
1,24155,FREI MIGUELINHO,6,7040,170001610403,12
1,24155,FREI MIGUELINHO,6,7066,170001610404,7
1,24155,FREI MIGUELINHO,6,7070,170001610411,2619
1,24155,FREI MIGUELINHO,6,7077,170001610413,15
1,24155,FREI MIGUELINHO,6,7088,170001610409,3
1,24155,FREI MIGUELINHO,6,7700,170001610572,5
1,24155,FREI MIGUELINHO,6,7707,170001728102,12
1,24155,FREI MIGUELINHO,6,7712,170001610570,1
1,24155,FREI MIGUELINHO,6,7713,170001610574,8
1,24155,FREI MIGUELINHO,6,7755,170001610571,1
1,24155,FREI MIGUELINHO,6,7777,170001610575,139
1,24155,FREI MIGUELINHO,6,7788,170001610566,27
1,24155,FREI MIGUELINHO,6,7789,170001610569,1
1,24155,FREI MIGUELINHO,6,8080,170001600160,1
1,24155,FREI MIGUELINHO,7,10,-3,6
1,24155,FREI MIGUELINHO,7,11,-3,24
1,24155,FREI MIGUELINHO,7,12,-3,12
1,24155,FREI MIGUELINHO,7,13,-3,121
1,24155,FREI MIGUELINHO,7,14,-3,1
1,24155,FREI MIGUELINHO,7,16,-3,1
1,24155,FREI MIGUELINHO,7,18,-3,1
1,24155,FREI MIGUELINHO,7,21,-3,1
1,24155,FREI MIGUELINHO,7,22,-3,76
1,24155,FREI MIGUELINHO,7,23,-3,2
1,24155,FREI MIGUELINHO,7,33,-3,1
1,24155,FREI MIGUELINHO,7,36,-3,1
1,24155,FREI MIGUELINHO,7,40,-3,32
1,24155,FREI MIGUELINHO,7,43,-3,4
1,24155,FREI MIGUELINHO,7,44,-3,87
1,24155,FREI MIGUELINHO,7,45,-3,20
1,24155,FREI MIGUELINHO,7,51,-3,1
1,24155,FREI MIGUELINHO,7,55,-3,127
1,24155,FREI MIGUELINHO,7,65,-3,1
1,24155,FREI MIGUELINHO,7,70,-3,26
1,24155,FREI MIGUELINHO,7,77,-3,35
1,24155,FREI MIGUELINHO,7,95,-1,668
1,24155,FREI MIGUELINHO,7,96,-1,389
1,24155,FREI MIGUELINHO,7,10000,170001595450,25
1,24155,FREI MIGUELINHO,7,10123,170001595431,97
1,24155,FREI MIGUELINHO,7,10222,170001595427,1
1,24155,FREI MIGUELINHO,7,10232,170001595425,5
1,24155,FREI MIGUELINHO,7,10777,170001595432,4
1,24155,FREI MIGUELINHO,7,11000,170001618735,85
1,24155,FREI MIGUELINHO,7,11011,170001618730,1
1,24155,FREI MIGUELINHO,7,11022,170001618743,158
1,24155,FREI MIGUELINHO,7,11111,170001618745,3
1,24155,FREI MIGUELINHO,7,11117,170001618758,1
1,24155,FREI MIGUELINHO,7,11180,170001618750,11
1,24155,FREI MIGUELINHO,7,11200,170001618738,15
1,24155,FREI MIGUELINHO,7,11211,170001618736,10
1,24155,FREI MIGUELINHO,7,11222,170001618752,32
1,24155,FREI MIGUELINHO,7,11333,170001618753,3
1,24155,FREI MIGUELINHO,7,11444,170001618737,6
1,24155,FREI MIGUELINHO,7,11555,170001618756,1
1,24155,FREI MIGUELINHO,7,11611,170001618728,6
1,24155,FREI MIGUELINHO,7,11777,170001618759,1534
1,24155,FREI MIGUELINHO,7,11999,170001618733,1
1,24155,FREI MIGUELINHO,7,12222,170001618929,1
1,24155,FREI MIGUELINHO,7,12333,170001618942,1
1,24155,FREI MIGUELINHO,7,12345,170001618937,27
1,24155,FREI MIGUELINHO,7,12444,170001618936,5
1,24155,FREI MIGUELINHO,7,12456,170001618926,1
1,24155,FREI MIGUELINHO,7,13000,170001608965,1
1,24155,FREI MIGUELINHO,7,13013,170001608966,2
1,24155,FREI MIGUELINHO,7,13100,170001608960,21
1,24155,FREI MIGUELINHO,7,13111,170001608981,8
1,24155,FREI MIGUELINHO,7,13113,170001608984,9
1,24155,FREI MIGUELINHO,7,13123,170001608977,17
1,24155,FREI MIGUELINHO,7,13144,170001608975,4
1,24155,FREI MIGUELINHO,7,13180,170001608963,2
1,24155,FREI MIGUELINHO,7,13613,170001608980,81
1,24155,FREI MIGUELINHO,7,13650,170001608970,1
1,24155,FREI MIGUELINHO,7,13688,170001608967,3
1,24155,FREI MIGUELINHO,7,14123,170001619986,3
1,24155,FREI MIGUELINHO,7,14999,170001619987,1
1,24155,FREI MIGUELINHO,7,18100,170001618409,2
1,24155,FREI MIGUELINHO,7,18718,170001618428,2
1,24155,FREI MIGUELINHO,7,21021,170001715594,1
1,24155,FREI MIGUELINHO,7,22000,170001619683,130
1,24155,FREI MIGUELINHO,7,22010,170001619693,131
1,24155,FREI MIGUELINHO,7,22011,170001619700,2
1,24155,FREI MIGUELINHO,7,22022,170001619681,1
1,24155,FREI MIGUELINHO,7,22123,170001619717,2
1,24155,FREI MIGUELINHO,7,22135,170001723343,1
1,24155,FREI MIGUELINHO,7,22180,170001619702,4
1,24155,FREI MIGUELINHO,7,22190,170001619701,1
1,24155,FREI MIGUELINHO,7,22222,170001619685,91
1,24155,FREI MIGUELINHO,7,22226,170001619709,1
1,24155,FREI MIGUELINHO,7,22300,170001619707,3
1,24155,FREI MIGUELINHO,7,22345,170001619697,13
1,24155,FREI MIGUELINHO,7,22444,170001619682,2
1,24155,FREI MIGUELINHO,7,22522,170001619695,1
1,24155,FREI MIGUELINHO,7,22555,170001619684,1
1,24155,FREI MIGUELINHO,7,22600,170001619687,1
1,24155,FREI MIGUELINHO,7,22622,170001619710,15
1,24155,FREI MIGUELINHO,7,22700,170001619691,1
1,24155,FREI MIGUELINHO,7,22777,170001619689,2
1,24155,FREI MIGUELINHO,7,23451,170001605480,2
1,24155,FREI MIGUELINHO,7,23456,170001605481,2
1,24155,FREI MIGUELINHO,7,23523,170001613174,9
1,24155,FREI MIGUELINHO,7,23555,170001605492,24
1,24155,FREI MIGUELINHO,7,23777,170001605498,1
1,24155,FREI MIGUELINHO,7,23999,170001605473,2
1,24155,FREI MIGUELINHO,7,27112,170001723372,1
1,24155,FREI MIGUELINHO,7,28000,170001717071,5
1,24155,FREI MIGUELINHO,7,35333,170001722249,1
1,24155,FREI MIGUELINHO,7,40000,170001620388,2
1,24155,FREI MIGUELINHO,7,40004,170001620373,6
1,24155,FREI MIGUELINHO,7,40028,170001620375,1
1,24155,FREI MIGUELINHO,7,40040,170001620380,3
1,24155,FREI MIGUELINHO,7,40100,170001620395,26
1,24155,FREI MIGUELINHO,7,40122,170001620367,2
1,24155,FREI MIGUELINHO,7,40123,170001620371,4
1,24155,FREI MIGUELINHO,7,40190,170001620397,14
1,24155,FREI MIGUELINHO,7,40222,170001620369,4
1,24155,FREI MIGUELINHO,7,40232,170001620372,311
1,24155,FREI MIGUELINHO,7,40234,170001620384,3
1,24155,FREI MIGUELINHO,7,40333,170001620365,1
1,24155,FREI MIGUELINHO,7,40400,170001620364,1
1,24155,FREI MIGUELINHO,7,40413,170001620399,2
1,24155,FREI MIGUELINHO,7,40444,170001620394,7
1,24155,FREI MIGUELINHO,7,40456,170001620379,17
1,24155,FREI MIGUELINHO,7,40540,170001620383,89
1,24155,FREI MIGUELINHO,7,40555,170001620381,6
1,24155,FREI MIGUELINHO,7,40640,170001620382,2
1,24155,FREI MIGUELINHO,7,40654,170001620393,2
1,24155,FREI MIGUELINHO,7,40678,170001620387,12
1,24155,FREI MIGUELINHO,7,40707,170001620366,1
1,24155,FREI MIGUELINHO,7,40777,170001620374,2129
1,24155,FREI MIGUELINHO,7,40789,170001620376,37
1,24155,FREI MIGUELINHO,7,40856,170001620370,7
1,24155,FREI MIGUELINHO,7,40888,170001620392,4
1,24155,FREI MIGUELINHO,7,40999,170001620401,196
1,24155,FREI MIGUELINHO,7,43123,170001608971,1
1,24155,FREI MIGUELINHO,7,43333,170001608972,36
1,24155,FREI MIGUELINHO,7,43555,170001608973,3
1,24155,FREI MIGUELINHO,7,44044,170001609291,1
1,24155,FREI MIGUELINHO,7,44111,170001609284,2
1,24155,FREI MIGUELINHO,7,44113,170001609293,1
1,24155,FREI MIGUELINHO,7,44123,170001609264,830
1,24155,FREI MIGUELINHO,7,44180,170001609289,2
1,24155,FREI MIGUELINHO,7,44190,170001609303,2
1,24155,FREI MIGUELINHO,7,44193,170001609308,2
1,24155,FREI MIGUELINHO,7,44222,170001609297,1163
1,24155,FREI MIGUELINHO,7,44400,170001609269,1
1,24155,FREI MIGUELINHO,7,44422,170001609301,2
1,24155,FREI MIGUELINHO,7,44444,170001609265,33
1,24155,FREI MIGUELINHO,7,44477,170001609296,4
1,24155,FREI MIGUELINHO,7,44555,170001609274,15
1,24155,FREI MIGUELINHO,7,44556,170001609261,1
1,24155,FREI MIGUELINHO,7,44613,170001609283,1
1,24155,FREI MIGUELINHO,7,44678,170001609307,4
1,24155,FREI MIGUELINHO,7,44777,170001609260,679
1,24155,FREI MIGUELINHO,7,44999,170001609281,1
1,24155,FREI MIGUELINHO,7,45000,170001605464,34
1,24155,FREI MIGUELINHO,7,45112,170001605472,6
1,24155,FREI MIGUELINHO,7,45123,170001605469,3
1,24155,FREI MIGUELINHO,7,45133,170001605478,11
1,24155,FREI MIGUELINHO,7,45245,170001605475,1
1,24155,FREI MIGUELINHO,7,45555,170001605482,2
1,24155,FREI MIGUELINHO,7,45678,170001605490,1
1,24155,FREI MIGUELINHO,7,45777,170001605477,1
1,24155,FREI MIGUELINHO,7,50000,170001618395,3
1,24155,FREI MIGUELINHO,7,50013,170001618407,1
1,24155,FREI MIGUELINHO,7,50100,170001618403,4
1,24155,FREI MIGUELINHO,7,50180,170001618417,3
1,24155,FREI MIGUELINHO,7,50350,170001724261,3
1,24155,FREI MIGUELINHO,7,51022,170001609869,2
1,24155,FREI MIGUELINHO,7,51151,170001609881,1
1,24155,FREI MIGUELINHO,7,51222,170001609853,2
1,24155,FREI MIGUELINHO,7,51456,170001609880,9
1,24155,FREI MIGUELINHO,7,51510,170001609862,1
1,24155,FREI MIGUELINHO,7,51555,170001609868,6
1,24155,FREI MIGUELINHO,7,51651,170001609859,3
1,24155,FREI MIGUELINHO,7,55555,170001609931,5
1,24155,FREI MIGUELINHO,7,65013,170001608979,1
1,24155,FREI MIGUELINHO,7,65100,170001608983,2
1,24155,FREI MIGUELINHO,7,65123,170001608952,18
1,24155,FREI MIGUELINHO,7,65613,170001608978,2
1,24155,FREI MIGUELINHO,7,70555,170001613442,5
1,24155,FREI MIGUELINHO,7,70700,170001613434,3
1,24155,FREI MIGUELINHO,7,77000,170001610738,6
1,24155,FREI MIGUELINHO,7,77055,170001610739,1
1,24155,FREI MIGUELINHO,7,77100,170001610727,5
1,24155,FREI MIGUELINHO,7,77111,170001610750,10
1,24155,FREI MIGUELINHO,7,77123,170001610741,2
1,24155,FREI MIGUELINHO,7,77222,170001610730,1
1,24155,FREI MIGUELINHO,7,77456,170001610723,42
1,24155,FREI MIGUELINHO,7,77555,170001610732,9
1,24155,FREI MIGUELINHO,7,77699,170001610731,2
1,24155,FREI MIGUELINHO,7,77777,170001610753,70
1,24171,GAMELEIRA,3,14,170001618273,32
1,24171,GAMELEIRA,3,16,170001601203,1
1,24171,GAMELEIRA,3,21,170001715590,14
1,24171,GAMELEIRA,3,22,170001602587,2220
1,24171,GAMELEIRA,3,35,170001613254,3
1,24171,GAMELEIRA,3,40,170001618087,2274
1,24171,GAMELEIRA,3,44,170001604111,1075
1,24171,GAMELEIRA,3,45,170001604087,1516
1,24171,GAMELEIRA,3,50,170001715331,5
1,24171,GAMELEIRA,3,77,170001610442,2625
1,24171,GAMELEIRA,3,95,-1,650
1,24171,GAMELEIRA,3,96,-1,1329
1,24171,GAMELEIRA,5,95,-1,1128
1,24171,GAMELEIRA,5,96,-1,1690
1,24171,GAMELEIRA,5,130,170001618130,4190
1,24171,GAMELEIRA,5,160,170001601200,73
1,24171,GAMELEIRA,5,222,170001604083,2626
1,24171,GAMELEIRA,5,281,170001717122,32
1,24171,GAMELEIRA,5,444,170001609174,385
1,24171,GAMELEIRA,5,456,170001608748,123
1,24171,GAMELEIRA,5,500,170001613411,19
1,24171,GAMELEIRA,5,555,170001610248,1478
1,24171,GAMELEIRA,6,10,-3,15
1,24171,GAMELEIRA,6,11,-3,49
1,24171,GAMELEIRA,6,12,-3,48
1,24171,GAMELEIRA,6,13,-3,107
1,24171,GAMELEIRA,6,14,-3,7
1,24171,GAMELEIRA,6,15,-3,5
1,24171,GAMELEIRA,6,16,-3,3
1,24171,GAMELEIRA,6,18,-3,7
1,24171,GAMELEIRA,6,20,-3,1
1,24171,GAMELEIRA,6,21,-3,2
1,24171,GAMELEIRA,6,22,-3,46
1,24171,GAMELEIRA,6,23,-3,18
1,24171,GAMELEIRA,6,29,-3,1
1,24171,GAMELEIRA,6,30,-3,2
1,24171,GAMELEIRA,6,33,-3,7
1,24171,GAMELEIRA,6,36,-3,1
1,24171,GAMELEIRA,6,40,-3,87
1,24171,GAMELEIRA,6,43,-3,3
1,24171,GAMELEIRA,6,44,-3,21
1,24171,GAMELEIRA,6,45,-3,9
1,24171,GAMELEIRA,6,50,-3,2
1,24171,GAMELEIRA,6,55,-3,7
1,24171,GAMELEIRA,6,65,-3,1
1,24171,GAMELEIRA,6,70,-3,2
1,24171,GAMELEIRA,6,77,-3,38
1,24171,GAMELEIRA,6,80,-3,1
1,24171,GAMELEIRA,6,90,-3,3
1,24171,GAMELEIRA,6,95,-1,688
1,24171,GAMELEIRA,6,96,-1,542
1,24171,GAMELEIRA,6,1000,170001595454,386
1,24171,GAMELEIRA,6,1001,170001595459,13
1,24171,GAMELEIRA,6,1003,170001595470,2
1,24171,GAMELEIRA,6,1010,170001595473,658
1,24171,GAMELEIRA,6,1011,170001595460,4
1,24171,GAMELEIRA,6,1012,170001595468,86
1,24171,GAMELEIRA,6,1018,170001595477,3
1,24171,GAMELEIRA,6,1020,170001595465,2
1,24171,GAMELEIRA,6,1022,170001595455,7
1,24171,GAMELEIRA,6,1023,170001595475,1
1,24171,GAMELEIRA,6,1033,170001595466,8
1,24171,GAMELEIRA,6,1040,170001595458,1
1,24171,GAMELEIRA,6,1077,170001595463,1
1,24171,GAMELEIRA,6,1099,170001595456,6
1,24171,GAMELEIRA,6,1100,170001618620,56
1,24171,GAMELEIRA,6,1111,170001618611,39
1,24171,GAMELEIRA,6,1112,170001618608,4
1,24171,GAMELEIRA,6,1113,170001618612,2
1,24171,GAMELEIRA,6,1120,170001618614,6
1,24171,GAMELEIRA,6,1122,170001618605,424
1,24171,GAMELEIRA,6,1123,170001618603,18
1,24171,GAMELEIRA,6,1133,170001618616,13
1,24171,GAMELEIRA,6,1144,170001618604,10
1,24171,GAMELEIRA,6,1161,170001618615,33
1,24171,GAMELEIRA,6,1177,170001618601,34
1,24171,GAMELEIRA,6,1190,170001618622,39
1,24171,GAMELEIRA,6,1200,170001618838,1
1,24171,GAMELEIRA,6,1202,170001618842,1
1,24171,GAMELEIRA,6,1210,170001618843,1
1,24171,GAMELEIRA,6,1211,170001618855,1
1,24171,GAMELEIRA,6,1212,170001618841,4
1,24171,GAMELEIRA,6,1213,170001618839,1
1,24171,GAMELEIRA,6,1214,170001618854,3
1,24171,GAMELEIRA,6,1222,170001618844,4
1,24171,GAMELEIRA,6,1230,170001618848,2
1,24171,GAMELEIRA,6,1233,170001618853,12
1,24171,GAMELEIRA,6,1234,170001618856,418
1,24171,GAMELEIRA,6,1236,170001618846,1
1,24171,GAMELEIRA,6,1240,170001618836,3
1,24171,GAMELEIRA,6,1270,170001618840,1
1,24171,GAMELEIRA,6,1277,170001618845,4
1,24171,GAMELEIRA,6,1300,170001609032,1
1,24171,GAMELEIRA,6,1301,170001609030,3
1,24171,GAMELEIRA,6,1310,170001609031,72
1,24171,GAMELEIRA,6,1311,170001609039,15
1,24171,GAMELEIRA,6,1313,170001609023,19
1,24171,GAMELEIRA,6,1314,170001609028,575
1,24171,GAMELEIRA,6,1331,170001609037,2
1,24171,GAMELEIRA,6,1333,170001609029,15
1,24171,GAMELEIRA,6,1340,170001609035,7
1,24171,GAMELEIRA,6,1344,170001609036,2
1,24171,GAMELEIRA,6,1410,170001620150,1
1,24171,GAMELEIRA,6,1414,170001620146,2
1,24171,GAMELEIRA,6,1502,170001613271,8
1,24171,GAMELEIRA,6,1510,170001613283,6
1,24171,GAMELEIRA,6,1513,170001613263,1
1,24171,GAMELEIRA,6,1515,170001613277,8
1,24171,GAMELEIRA,6,1555,170001613278,552
1,24171,GAMELEIRA,6,1580,170001613276,4
1,24171,GAMELEIRA,6,1813,170001619580,2
1,24171,GAMELEIRA,6,1818,170001619597,320
1,24171,GAMELEIRA,6,1883,170001619601,1
1,24171,GAMELEIRA,6,1901,170001602583,2
1,24171,GAMELEIRA,6,1912,170001602581,1
1,24171,GAMELEIRA,6,1919,170001602580,4
1,24171,GAMELEIRA,6,1930,170001602563,1
1,24171,GAMELEIRA,6,1938,170001602571,2
1,24171,GAMELEIRA,6,1940,170001602575,1
1,24171,GAMELEIRA,6,1944,170001602560,19
1,24171,GAMELEIRA,6,1988,170001602569,2
1,24171,GAMELEIRA,6,1990,170001602565,4
1,24171,GAMELEIRA,6,2000,170001715433,1
1,24171,GAMELEIRA,6,2020,170001715427,1
1,24171,GAMELEIRA,6,2022,170001715431,5
1,24171,GAMELEIRA,6,2100,170001715593,3
1,24171,GAMELEIRA,6,2121,170001715592,1
1,24171,GAMELEIRA,6,2200,170001609087,344
1,24171,GAMELEIRA,6,2202,170001609068,17
1,24171,GAMELEIRA,6,2204,170001609077,1
1,24171,GAMELEIRA,6,2210,170001609070,25
1,24171,GAMELEIRA,6,2211,170001609075,13
1,24171,GAMELEIRA,6,2220,170001609088,2
1,24171,GAMELEIRA,6,2222,170001609080,268
1,24171,GAMELEIRA,6,2230,170001609065,2
1,24171,GAMELEIRA,6,2232,170001609066,1
1,24171,GAMELEIRA,6,2233,170001609086,2089
1,24171,GAMELEIRA,6,2238,170001609089,17
1,24171,GAMELEIRA,6,2255,170001609082,1
1,24171,GAMELEIRA,6,2270,170001609079,2
1,24171,GAMELEIRA,6,2277,170001609074,2
1,24171,GAMELEIRA,6,2290,170001609069,5
1,24171,GAMELEIRA,6,2323,170001604097,41
1,24171,GAMELEIRA,6,2800,170001634992,141
1,24171,GAMELEIRA,6,2817,170001634980,1
1,24171,GAMELEIRA,6,2822,170001634998,3
1,24171,GAMELEIRA,6,2828,170001634997,1
1,24171,GAMELEIRA,6,2882,170001634990,4
1,24171,GAMELEIRA,6,3030,170001596602,1
1,24171,GAMELEIRA,6,3303,170001718012,3
1,24171,GAMELEIRA,6,3311,170001718022,1
1,24171,GAMELEIRA,6,3344,170001718011,1
1,24171,GAMELEIRA,6,4000,170001619895,3
1,24171,GAMELEIRA,6,4001,170001619896,3
1,24171,GAMELEIRA,6,4004,170001619891,32
1,24171,GAMELEIRA,6,4010,170001619897,237
1,24171,GAMELEIRA,6,4011,170001619894,12
1,24171,GAMELEIRA,6,4013,170001619902,3
1,24171,GAMELEIRA,6,4019,170001619889,341
1,24171,GAMELEIRA,6,4020,170001619892,10
1,24171,GAMELEIRA,6,4040,170001619899,450
1,24171,GAMELEIRA,6,4044,170001619893,359
1,24171,GAMELEIRA,6,4321,170001609034,1
1,24171,GAMELEIRA,6,4333,170001609025,775
1,24171,GAMELEIRA,6,4400,170001609134,1
1,24171,GAMELEIRA,6,4401,170001609122,9
1,24171,GAMELEIRA,6,4404,170001609113,5
1,24171,GAMELEIRA,6,4411,170001609132,7
1,24171,GAMELEIRA,6,4414,170001738823,5
1,24171,GAMELEIRA,6,4417,170001609119,1
1,24171,GAMELEIRA,6,4420,170001609120,1
1,24171,GAMELEIRA,6,4422,170001609116,10
1,24171,GAMELEIRA,6,4433,170001609111,11
1,24171,GAMELEIRA,6,4434,170001609124,1
1,24171,GAMELEIRA,6,4441,170001610769,1
1,24171,GAMELEIRA,6,4444,170001609112,46
1,24171,GAMELEIRA,6,4445,170001609128,2
1,24171,GAMELEIRA,6,4452,170001609131,2
1,24171,GAMELEIRA,6,4456,170001609114,9
1,24171,GAMELEIRA,6,4477,170001609123,4
1,24171,GAMELEIRA,6,4500,170001604099,2
1,24171,GAMELEIRA,6,4545,170001604098,1
1,24171,GAMELEIRA,6,5000,170001619584,38
1,24171,GAMELEIRA,6,5012,170001619599,1
1,24171,GAMELEIRA,6,5013,170001619582,1
1,24171,GAMELEIRA,6,5018,170001619592,1
1,24171,GAMELEIRA,6,5025,170001619594,1
1,24171,GAMELEIRA,6,5050,170001619581,1
1,24171,GAMELEIRA,6,5051,170001724241,7
1,24171,GAMELEIRA,6,5055,170001619595,1
1,24171,GAMELEIRA,6,5065,170001619585,3
1,24171,GAMELEIRA,6,5099,170001619579,67
1,24171,GAMELEIRA,6,5110,170001609653,3
1,24171,GAMELEIRA,6,5120,170001609658,1
1,24171,GAMELEIRA,6,5151,170001609646,1
1,24171,GAMELEIRA,6,5555,170001609929,5
1,24171,GAMELEIRA,6,6513,170001609044,60
1,24171,GAMELEIRA,6,6565,170001609042,1
1,24171,GAMELEIRA,6,7000,170001610405,1
1,24171,GAMELEIRA,6,7011,170001610401,10
1,24171,GAMELEIRA,6,7024,170001610396,8
1,24171,GAMELEIRA,6,7040,170001610403,39
1,24171,GAMELEIRA,6,7050,170001610398,12
1,24171,GAMELEIRA,6,7066,170001610404,7
1,24171,GAMELEIRA,6,7070,170001610411,6
1,24171,GAMELEIRA,6,7077,170001610413,1
1,24171,GAMELEIRA,6,7080,170001610414,6
1,24171,GAMELEIRA,6,7700,170001610572,2
1,24171,GAMELEIRA,6,7710,170001610565,2
1,24171,GAMELEIRA,6,7711,170001610564,4
1,24171,GAMELEIRA,6,7712,170001610570,1
1,24171,GAMELEIRA,6,7713,170001610574,400
1,24171,GAMELEIRA,6,7731,170001610567,1
1,24171,GAMELEIRA,6,7744,170001610573,1
1,24171,GAMELEIRA,6,7777,170001610575,20
1,24171,GAMELEIRA,6,7788,170001610566,1
1,24171,GAMELEIRA,6,7789,170001610569,1
1,24171,GAMELEIRA,7,10,-3,29
1,24171,GAMELEIRA,7,11,-3,60
1,24171,GAMELEIRA,7,12,-3,30
1,24171,GAMELEIRA,7,13,-3,301
1,24171,GAMELEIRA,7,14,-3,10
1,24171,GAMELEIRA,7,16,-3,3
1,24171,GAMELEIRA,7,18,-3,9
1,24171,GAMELEIRA,7,21,-3,2
1,24171,GAMELEIRA,7,22,-3,88
1,24171,GAMELEIRA,7,23,-3,1
1,24171,GAMELEIRA,7,28,-3,3
1,24171,GAMELEIRA,7,33,-3,2
1,24171,GAMELEIRA,7,35,-3,1
1,24171,GAMELEIRA,7,36,-3,2
1,24171,GAMELEIRA,7,40,-3,71
1,24171,GAMELEIRA,7,43,-3,9
1,24171,GAMELEIRA,7,44,-3,28
1,24171,GAMELEIRA,7,45,-3,35
1,24171,GAMELEIRA,7,50,-3,4
1,24171,GAMELEIRA,7,51,-3,3
1,24171,GAMELEIRA,7,55,-3,69
1,24171,GAMELEIRA,7,65,-3,5
1,24171,GAMELEIRA,7,70,-3,7
1,24171,GAMELEIRA,7,77,-3,42
1,24171,GAMELEIRA,7,80,-3,1
1,24171,GAMELEIRA,7,95,-1,666
1,24171,GAMELEIRA,7,96,-1,529
1,24171,GAMELEIRA,7,10000,170001595450,5
1,24171,GAMELEIRA,7,10110,170001595433,1
1,24171,GAMELEIRA,7,10122,170001595430,1
1,24171,GAMELEIRA,7,10123,170001595431,64
1,24171,GAMELEIRA,7,10190,170001595421,1
1,24171,GAMELEIRA,7,10222,170001595427,232
1,24171,GAMELEIRA,7,10610,170001595443,3
1,24171,GAMELEIRA,7,10777,170001595432,24
1,24171,GAMELEIRA,7,11000,170001618735,277
1,24171,GAMELEIRA,7,11011,170001618730,63
1,24171,GAMELEIRA,7,11022,170001618743,12
1,24171,GAMELEIRA,7,11111,170001618745,4
1,24171,GAMELEIRA,7,11117,170001618758,2
1,24171,GAMELEIRA,7,11200,170001618738,3
1,24171,GAMELEIRA,7,11211,170001618736,1025
1,24171,GAMELEIRA,7,11222,170001618752,289
1,24171,GAMELEIRA,7,11300,170001618731,1
1,24171,GAMELEIRA,7,11311,170001618744,1
1,24171,GAMELEIRA,7,11333,170001618753,2
1,24171,GAMELEIRA,7,11411,170001729155,1
1,24171,GAMELEIRA,7,11440,170001618751,4
1,24171,GAMELEIRA,7,11444,170001618737,2
1,24171,GAMELEIRA,7,11511,170001618757,1
1,24171,GAMELEIRA,7,11611,170001618728,30
1,24171,GAMELEIRA,7,11777,170001618759,2001
1,24171,GAMELEIRA,7,11999,170001618733,2
1,24171,GAMELEIRA,7,12111,170001618947,1
1,24171,GAMELEIRA,7,12123,170001618941,1
1,24171,GAMELEIRA,7,12222,170001618929,1
1,24171,GAMELEIRA,7,12233,170001618930,2
1,24171,GAMELEIRA,7,12345,170001618937,61
1,24171,GAMELEIRA,7,12456,170001618926,6
1,24171,GAMELEIRA,7,12543,170001618945,1
1,24171,GAMELEIRA,7,13000,170001608965,6
1,24171,GAMELEIRA,7,13013,170001608966,1
1,24171,GAMELEIRA,7,13100,170001608960,244
1,24171,GAMELEIRA,7,13111,170001608981,2
1,24171,GAMELEIRA,7,13113,170001608984,118
1,24171,GAMELEIRA,7,13123,170001608977,249
1,24171,GAMELEIRA,7,13144,170001608975,1
1,24171,GAMELEIRA,7,13180,170001608963,1
1,24171,GAMELEIRA,7,13444,170001608976,7
1,24171,GAMELEIRA,7,13456,170001608961,1
1,24171,GAMELEIRA,7,13513,170001608985,4
1,24171,GAMELEIRA,7,13613,170001608980,234
1,24171,GAMELEIRA,7,13650,170001608970,1
1,24171,GAMELEIRA,7,13789,170001608958,12
1,24171,GAMELEIRA,7,14022,170001619979,2
1,24171,GAMELEIRA,7,18100,170001618409,5
1,24171,GAMELEIRA,7,18111,170001618421,2
1,24171,GAMELEIRA,7,18180,170001618416,2
1,24171,GAMELEIRA,7,18718,170001618428,1
1,24171,GAMELEIRA,7,21021,170001715594,3
1,24171,GAMELEIRA,7,22000,170001619683,9
1,24171,GAMELEIRA,7,22007,170001619688,1
1,24171,GAMELEIRA,7,22010,170001619693,29
1,24171,GAMELEIRA,7,22022,170001619681,2
1,24171,GAMELEIRA,7,22038,170001619711,2
1,24171,GAMELEIRA,7,22111,170001619716,2
1,24171,GAMELEIRA,7,22122,170001619694,1
1,24171,GAMELEIRA,7,22123,170001619717,6
1,24171,GAMELEIRA,7,22180,170001619702,1
1,24171,GAMELEIRA,7,22190,170001619701,8
1,24171,GAMELEIRA,7,22200,170001619686,2
1,24171,GAMELEIRA,7,22222,170001619685,140
1,24171,GAMELEIRA,7,22223,170001619713,1
1,24171,GAMELEIRA,7,22267,170001619724,1
1,24171,GAMELEIRA,7,22300,170001619707,40
1,24171,GAMELEIRA,7,22333,170001619722,8
1,24171,GAMELEIRA,7,22345,170001619697,32
1,24171,GAMELEIRA,7,22522,170001619695,1
1,24171,GAMELEIRA,7,22555,170001619684,1
1,24171,GAMELEIRA,7,22622,170001619710,25
1,24171,GAMELEIRA,7,22700,170001619691,4
1,24171,GAMELEIRA,7,22777,170001619689,1
1,24171,GAMELEIRA,7,22888,170001619704,2
1,24171,GAMELEIRA,7,22922,170001619698,2
1,24171,GAMELEIRA,7,23123,170001605494,1
1,24171,GAMELEIRA,7,23222,170001605491,11
1,24171,GAMELEIRA,7,23232,170001605487,1
1,24171,GAMELEIRA,7,23523,170001613174,1
1,24171,GAMELEIRA,7,23555,170001605492,4
1,24171,GAMELEIRA,7,23999,170001605473,16
1,24171,GAMELEIRA,7,28000,170001717071,18
