NR_TURNO,CD_MUN,CD_CARGO,NR_VOTAVEL,QT_VOTOS
1,2610202,7,44,441
1,2610202,7,45,3641
1,2610202,7,50,38
1,2610202,7,51,65
1,2610202,7,55,144
1,2610202,7,65,25
1,2610202,7,70,15
1,2610202,7,77,491
1,2610202,7,80,1
1,2610202,7,90,1
1,2610301,3,14,11
1,2610301,3,21,9
1,2610301,3,22,646
1,2610301,3,29,1
1,2610301,3,40,2269
1,2610301,3,44,232
1,2610301,3,45,1208
1,2610301,3,50,1
1,2610301,3,77,2943
1,2610301,5,13,4634
1,2610301,5,16,1
1,2610301,5,22,834
1,2610301,5,28,2
1,2610301,5,44,41
1,2610301,5,45,228
1,2610301,5,50,21
1,2610301,5,55,1076
1,2610301,6,10,1231
1,2610301,6,11,1222
1,2610301,6,12,98
1,2610301,6,13,797
1,2610301,6,14,15
1,2610301,6,15,10
1,2610301,6,16,2
1,2610301,6,18,149
1,2610301,6,19,18
1,2610301,6,20,2
1,2610301,6,21,2
1,2610301,6,22,2371
1,2610301,6,23,19
1,2610301,6,28,79
1,2610301,6,30,3
1,2610301,6,33,7
1,2610301,6,35,1
1,2610301,6,36,3
1,2610301,6,40,1072
1,2610301,6,43,16
1,2610301,6,44,124
1,2610301,6,45,434
1,2610301,6,50,22
1,2610301,6,51,6
1,2610301,6,55,6
1,2610301,6,70,31
1,2610301,6,77,240
1,2610301,6,90,1
1,2610301,7,10,58
1,2610301,7,11,1720
1,2610301,7,12,36
1,2610301,7,13,1126
1,2610301,7,14,11
1,2610301,7,18,13
1,2610301,7,22,348
1,2610301,7,23,10
1,2610301,7,28,7
1,2610301,7,33,4
1,2610301,7,36,3
1,2610301,7,40,3314
1,2610301,7,43,50
1,2610301,7,44,60
1,2610301,7,45,427
1,2610301,7,50,42
1,2610301,7,51,11
1,2610301,7,55,71
1,2610301,7,65,53
1,2610301,7,77,414
1,2610400,3,14,7
1,2610400,3,16,1
1,2610400,3,21,4
1,2610400,3,22,465
1,2610400,3,40,3760
1,2610400,3,44,3522
1,2610400,3,45,162
1,2610400,3,50,19
1,2610400,3,77,5123
1,2610400,5,13,7090
1,2610400,5,16,5
1,2610400,5,22,878
1,2610400,5,28,3
1,2610400,5,44,1311
1,2610400,5,45,432
1,2610400,5,50,57
1,2610400,5,55,2706
1,2610400,6,10,4314
1,2610400,6,11,1533
1,2610400,6,12,364
1,2610400,6,13,810
1,2610400,6,14,10
1,2610400,6,15,28
1,2610400,6,18,222
1,2610400,6,19,20
1,2610400,6,20,2
1,2610400,6,21,4
1,2610400,6,22,383
1,2610400,6,23,230
1,2610400,6,28,134
1,2610400,6,30,6
1,2610400,6,33,1
1,2610400,6,36,2
1,2610400,6,40,2124
1,2610400,6,43,121
1,2610400,6,44,1762
1,2610400,6,45,26
1,2610400,6,50,9
1,2610400,6,51,13
1,2610400,6,55,2
1,2610400,6,65,6
1,2610400,6,70,205
1,2610400,6,77,1202
1,2610400,6,80,5
1,2610400,6,90,5
1,2610400,7,10,98
1,2610400,7,11,6731
1,2610400,7,12,22
1,2610400,7,13,588
1,2610400,7,14,3
1,2610400,7,18,22
1,2610400,7,21,1
1,2610400,7,22,247
1,2610400,7,23,7
1,2610400,7,27,1
1,2610400,7,28,10
1,2610400,7,29,1
1,2610400,7,33,8
1,2610400,7,35,1
1,2610400,7,36,4
1,2610400,7,40,1537
1,2610400,7,43,76
1,2610400,7,44,1611
1,2610400,7,45,208
1,2610400,7,50,59
1,2610400,7,51,1440
1,2610400,7,55,114
1,2610400,7,65,12
1,2610400,7,70,29
1,2610400,7,77,800
1,2610400,7,80,1
1,2610400,7,90,2
1,2610509,3,14,22
1,2610509,3,16,1
1,2610509,3,21,26
1,2610509,3,22,2241
1,2610509,3,40,2400
1,2610509,3,44,1588
1,2610509,3,45,3414
1,2610509,3,50,6
1,2610509,3,77,7625
1,2610509,5,13,6328
1,2610509,5,16,11
1,2610509,5,22,2996
1,2610509,5,28,14
1,2610509,5,29,1
1,2610509,5,44,433
1,2610509,5,45,239
1,2610509,5,50,33
1,2610509,5,55,5853
1,2610509,6,10,514
1,2610509,6,11,3128
1,2610509,6,12,594
1,2610509,6,13,1627
1,2610509,6,14,23
1,2610509,6,15,390
1,2610509,6,16,2
1,2610509,6,18,457
1,2610509,6,19,550
1,2610509,6,20,5
1,2610509,6,21,1
1,2610509,6,22,1230
1,2610509,6,23,124
1,2610509,6,27,7
1,2610509,6,28,169
1,2610509,6,29,1
1,2610509,6,30,7
1,2610509,6,33,19
1,2610509,6,36,8
1,2610509,6,40,857
1,2610509,6,43,152
1,2610509,6,44,1133
1,2610509,6,45,40
1,2610509,6,50,115
1,2610509,6,51,29
1,2610509,6,55,27
1,2610509,6,65,87
1,2610509,6,70,5514
1,2610509,6,77,883
1,2610509,6,80,11
1,2610509,6,90,4
1,2610509,7,10,324
1,2610509,7,11,2687
1,2610509,7,12,166
1,2610509,7,13,1739
1,2610509,7,14,21
1,2610509,7,16,1
1,2610509,7,18,53
1,2610509,7,21,4
1,2610509,7,22,2050
1,2610509,7,23,319
1,2610509,7,27,4
1,2610509,7,28,20
1,2610509,7,29,1
1,2610509,7,33,7
1,2610509,7,35,14
1,2610509,7,36,13
1,2610509,7,40,5999
1,2610509,7,43,198
1,2610509,7,44,2002
1,2610509,7,45,548
1,2610509,7,50,59
1,2610509,7,51,85
1,2610509,7,55,429
1,2610509,7,65,191
1,2610509,7,70,132
1,2610509,7,77,807
1,2610509,7,80,3
1,2610509,7,90,1
1,2610608,3,14,26
1,2610608,3,16,6
1,2610608,3,21,89
1,2610608,3,22,7351
1,2610608,3,29,1
1,2610608,3,35,6
1,2610608,3,40,3214
1,2610608,3,44,7052
1,2610608,3,45,2748
1,2610608,3,50,32
1,2610608,3,77,11050
1,2610608,5,13,9531
1,2610608,5,16,64
1,2610608,5,22,10277
1,2610608,5,28,65
1,2610608,5,29,1
1,2610608,5,44,1386
1,2610608,5,45,278
1,2610608,5,50,119
1,2610608,5,55,6919
1,2610608,6,10,1573
1,2610608,6,11,5372
1,2610608,6,12,804
1,2610608,6,13,2239
1,2610608,6,14,45
1,2610608,6,15,339
1,2610608,6,16,13
1,2610608,6,18,534
1,2610608,6,19,7022
1,2610608,6,20,23
1,2610608,6,21,7
1,2610608,6,22,4009
1,2610608,6,23,250
1,2610608,6,27,95
1,2610608,6,28,308
1,2610608,6,30,17
1,2610608,6,33,55
1,2610608,6,35,3
1,2610608,6,36,15
1,2610608,6,40,5236
1,2610608,6,43,583
1,2610608,6,44,1613
1,2610608,6,45,123
1,2610608,6,50,432
1,2610608,6,51,31
1,2610608,6,55,68
1,2610608,6,65,61
1,2610608,6,70,626
1,2610608,6,77,697
1,2610608,6,80,9
1,2610608,6,90,2
1,2610608,7,10,718
1,2610608,7,11,4393
1,2610608,7,12,105
1,2610608,7,13,1353
1,2610608,7,14,40
1,2610608,7,16,7
1,2610608,7,18,94
1,2610608,7,21,10
1,2610608,7,22,2178
1,2610608,7,23,60
1,2610608,7,27,7
1,2610608,7,28,39
1,2610608,7,29,1
1,2610608,7,33,5
1,2610608,7,35,8
1,2610608,7,36,24
1,2610608,7,40,7729
1,2610608,7,43,614
1,2610608,7,44,863
1,2610608,7,45,189
1,2610608,7,50,197
1,2610608,7,51,182
1,2610608,7,55,449
1,2610608,7,65,76
1,2610608,7,70,100
1,2610608,7,77,13293
1,2610608,7,80,4
1,2610608,7,90,8
1,2610707,3,14,295
1,2610707,3,16,95
1,2610707,3,21,2292
1,2610707,3,22,43326
1,2610707,3,29,16
1,2610707,3,35,90
1,2610707,3,40,22161
1,2610707,3,44,26727
1,2610707,3,45,39890
1,2610707,3,50,636
1,2610707,3,77,32792
1,2610707,5,13,69847
1,2610707,5,16,902
1,2610707,5,22,59166
1,2610707,5,28,813
1,2610707,5,29,43
1,2610707,5,44,7478
1,2610707,5,45,3783
1,2610707,5,50,2631
1,2610707,5,55,7781
1,2610707,6,10,10579
1,2610707,6,11,22876
1,2610707,6,12,3060
1,2610707,6,13,12236
1,2610707,6,14,184
1,2610707,6,15,8552
1,2610707,6,16,64
1,2610707,6,18,8794
1,2610707,6,19,6552
1,2610707,6,20,203
1,2610707,6,21,241
1,2610707,6,22,22241
1,2610707,6,23,7501
1,2610707,6,27,235
1,2610707,6,28,1266
1,2610707,6,29,21
1,2610707,6,30,321
1,2610707,6,33,628
1,2610707,6,35,8
1,2610707,6,36,253
1,2610707,6,40,23971
1,2610707,6,43,2316
1,2610707,6,44,9641
1,2610707,6,45,642
1,2610707,6,50,7166
1,2610707,6,51,1329
1,2610707,6,55,221
1,2610707,6,65,1990
1,2610707,6,70,10453
1,2610707,6,77,2840
1,2610707,6,80,190
1,2610707,6,90,33
1,2610707,7,10,19922
1,2610707,7,11,17884
1,2610707,7,12,1238
1,2610707,7,13,16115
1,2610707,7,14,226
1,2610707,7,16,48
1,2610707,7,18,3594
1,2610707,7,21,281
1,2610707,7,22,21808
1,2610707,7,23,1810
1,2610707,7,27,72
1,2610707,7,28,402
1,2610707,7,29,13
1,2610707,7,33,64
1,2610707,7,35,165
1,2610707,7,36,190
1,2610707,7,40,35776
1,2610707,7,43,5970
1,2610707,7,44,5455
1,2610707,7,45,8260
1,2610707,7,50,3566
1,2610707,7,51,10274
1,2610707,7,55,326
1,2610707,7,65,1579
1,2610707,7,70,942
1,2610707,7,77,14057
1,2610707,7,80,52
1,2610707,7,90,45
1,2610806,3,14,18
1,2610806,3,16,2
1,2610806,3,21,7
1,2610806,3,22,820
1,2610806,3,29,1
1,2610806,3,35,1
1,2610806,3,40,1744
1,2610806,3,44,4910
1,2610806,3,45,1330
1,2610806,3,50,7
1,2610806,3,77,3355
1,2610806,5,13,4460
1,2610806,5,16,5
1,2610806,5,22,1340
1,2610806,5,28,3
1,2610806,5,44,260
1,2610806,5,45,451
1,2610806,5,50,11
1,2610806,5,55,5117
1,2610806,6,10,343
1,2610806,6,11,2105
1,2610806,6,12,167
1,2610806,6,13,592
1,2610806,6,14,19
1,2610806,6,15,133
1,2610806,6,16,1
1,2610806,6,18,125
1,2610806,6,19,36
1,2610806,6,20,5
1,2610806,6,21,5
1,2610806,6,22,676
1,2610806,6,23,12
1,2610806,6,27,2
1,2610806,6,28,120
1,2610806,6,30,13
1,2610806,6,33,9
1,2610806,6,36,1
1,2610806,6,40,1940
1,2610806,6,43,194
1,2610806,6,44,4414
1,2610806,6,45,36
1,2610806,6,50,67
1,2610806,6,51,22
1,2610806,6,55,21
1,2610806,6,65,58
1,2610806,6,70,1966
1,2610806,6,77,172
1,2610806,6,90,3
1,2610806,7,10,433
1,2610806,7,11,3437
1,2610806,7,12,58
1,2610806,7,13,782
1,2610806,7,14,16
1,2610806,7,16,1
1,2610806,7,18,17
1,2610806,7,21,3
1,2610806,7,22,342
1,2610806,7,23,14
1,2610806,7,27,1
1,2610806,7,28,25
1,2610806,7,33,8
1,2610806,7,35,2
1,2610806,7,36,4
1,2610806,7,40,3146
1,2610806,7,43,1007
1,2610806,7,44,1170
1,2610806,7,45,206
1,2610806,7,50,40
1,2610806,7,51,932
1,2610806,7,55,297
1,2610806,7,65,31
1,2610806,7,70,59
1,2610806,7,77,1202
1,2610806,7,90,4
1,2610905,3,14,35
1,2610905,3,21,135
1,2610905,3,22,2545
1,2610905,3,35,13
1,2610905,3,40,9181
1,2610905,3,44,2151
1,2610905,3,45,9002
1,2610905,3,50,38
1,2610905,3,77,9136
1,2610905,5,13,18728
1,2610905,5,16,17
1,2610905,5,22,3940
1,2610905,5,28,28
1,2610905,5,44,572
1,2610905,5,45,785
1,2610905,5,50,153
1,2610905,5,55,5228
1,2610905,6,10,11330
1,2610905,6,11,1342
1,2610905,6,12,399
1,2610905,6,13,3010
1,2610905,6,14,29
1,2610905,6,15,1284
1,2610905,6,16,4
1,2610905,6,18,1138
1,2610905,6,19,399
1,2610905,6,20,15
1,2610905,6,21,15
1,2610905,6,22,2456
1,2610905,6,23,130
1,2610905,6,27,1
1,2610905,6,28,589
1,2610905,6,29,2
1,2610905,6,30,28
1,2610905,6,33,6
1,2610905,6,35,4
1,2610905,6,36,7
1,2610905,6,40,2596
1,2610905,6,43,55
1,2610905,6,44,2898
1,2610905,6,45,76
1,2610905,6,50,322
1,2610905,6,51,182
1,2610905,6,55,45
1,2610905,6,65,1598
1,2610905,6,70,589
1,2610905,6,77,3014
1,2610905,6,80,9
1,2610905,6,90,12
1,2610905,7,10,612
1,2610905,7,11,1987
1,2610905,7,12,156
1,2610905,7,13,2282
1,2610905,7,14,39
1,2610905,7,16,1
1,2610905,7,18,114
1,2610905,7,21,35
1,2610905,7,22,921
1,2610905,7,23,52
1,2610905,7,27,6
1,2610905,7,28,61
1,2610905,7,29,2
1,2610905,7,33,1
1,2610905,7,35,2
1,2610905,7,36,9
1,2610905,7,40,9855
1,2610905,7,43,417
1,2610905,7,44,1998
1,2610905,7,45,671
1,2610905,7,50,315
1,2610905,7,51,839
1,2610905,7,55,349
1,2610905,7,65,274
1,2610905,7,70,110
1,2610905,7,77,12657
1,2610905,7,80,4
1,2610905,7,90,6
1,2611002,3,14,19
1,2611002,3,16,4
1,2611002,3,21,33
1,2611002,3,22,1858
1,2611002,3,29,1
1,2611002,3,35,2
1,2611002,3,40,6975
1,2611002,3,44,2660
1,2611002,3,45,1063
1,2611002,3,50,62
1,2611002,3,77,4143
1,2611002,5,13,10647
1,2611002,5,16,9
1,2611002,5,22,2664
1,2611002,5,28,2
1,2611002,5,29,1
1,2611002,5,44,414
1,2611002,5,45,389
1,2611002,5,50,203
1,2611002,5,55,2094
1,2611002,6,10,7422
1,2611002,6,11,263
1,2611002,6,12,69
1,2611002,6,13,993
1,2611002,6,14,20
1,2611002,6,15,108
1,2611002,6,16,2
1,2611002,6,18,594
1,2611002,6,19,827
1,2611002,6,20,3
1,2611002,6,21,5
1,2611002,6,22,1357
1,2611002,6,23,14
1,2611002,6,27,13
1,2611002,6,28,197
1,2611002,6,30,18
1,2611002,6,33,4
1,2611002,6,35,1
1,2611002,6,36,1
1,2611002,6,40,1059
1,2611002,6,43,7
1,2611002,6,44,493
1,2611002,6,45,17
1,2611002,6,50,82
1,2611002,6,51,36
1,2611002,6,55,13
1,2611002,6,65,256
1,2611002,6,70,283
1,2611002,6,77,4043
1,2611002,6,80,2
1,2611002,7,10,325
1,2611002,7,11,1544
1,2611002,7,12,52
1,2611002,7,13,1379
1,2611002,7,14,13
1,2611002,7,16,3
1,2611002,7,18,783
1,2611002,7,21,2
1,2611002,7,22,1639
1,2611002,7,23,7
1,2611002,7,27,131
1,2611002,7,28,28
1,2611002,7,29,1
1,2611002,7,33,4
1,2611002,7,36,7
1,2611002,7,40,8565
1,2611002,7,43,94
1,2611002,7,44,381
1,2611002,7,45,249
1,2611002,7,50,216
1,2611002,7,51,102
1,2611002,7,55,124
1,2611002,7,65,33
1,2611002,7,70,28
1,2611002,7,77,2196
1,2611002,7,80,1
1,2611101,3,14,261
1,2611101,3,16,31
1,2611101,3,21,526
1,2611101,3,22,11206
1,2611101,3,29,4
1,2611101,3,35,6
1,2611101,3,40,10190
1,2611101,3,44,127603
1,2611101,3,45,4957
1,2611101,3,50,257
1,2611101,3,77,18782
1,2611101,5,13,42894
1,2611101,5,16,348
1,2611101,5,22,29035
1,2611101,5,28,114
1,2611101,5,29,8
1,2611101,5,44,31895
1,2611101,5,45,44196
1,2611101,5,50,845
1,2611101,5,55,8891
1,2611101,6,10,4700
1,2611101,6,11,3436
1,2611101,6,12,888
1,2611101,6,13,24992
1,2611101,6,14,252
1,2611101,6,15,922
1,2611101,6,16,81
1,2611101,6,18,3842
1,2611101,6,19,853
1,2611101,6,20,65
1,2611101,6,21,132
1,2611101,6,22,16121
1,2611101,6,23,456
1,2611101,6,27,4
1,2611101,6,28,1885
1,2611101,6,29,10
1,2611101,6,30,920
1,2611101,6,33,49
1,2611101,6,35,6
1,2611101,6,36,96
1,2611101,6,40,35564
1,2611101,6,43,310
1,2611101,6,44,59183
1,2611101,6,45,4331
1,2611101,6,50,2069
1,2611101,6,51,391
1,2611101,6,55,135
1,2611101,6,65,469
1,2611101,6,70,4300
1,2611101,6,77,3934
1,2611101,6,80,255
1,2611101,6,90,40
1,2611101,7,10,3553
1,2611101,7,11,5780
1,2611101,7,12,640
1,2611101,7,13,31376
1,2611101,7,14,152
1,2611101,7,16,176
1,2611101,7,18,532
1,2611101,7,21,121
1,2611101,7,22,8418
1,2611101,7,23,363
1,2611101,7,27,12
1,2611101,7,28,231
1,2611101,7,29,3
1,2611101,7,33,48
1,2611101,7,35,167
1,2611101,7,36,482
1,2611101,7,40,3528
1,2611101,7,43,2526
1,2611101,7,44,60716
1,2611101,7,45,20613
1,2611101,7,50,907
1,2611101,7,51,9935
1,2611101,7,55,629
1,2611101,7,65,1768
1,2611101,7,70,294
1,2611101,7,77,19173
1,2611101,7,80,37
1,2611101,7,90,56
1,2611200,3,14,5
1,2611200,3,16,1
1,2611200,3,21,20
1,2611200,3,22,458
1,2611200,3,29,1
1,2611200,3,35,2
1,2611200,3,40,850
1,2611200,3,44,460
1,2611200,3,45,873
1,2611200,3,50,4
1,2611200,3,77,3880
1,2611200,5,13,1759
1,2611200,5,16,5
1,2611200,5,22,644
1,2611200,5,28,4
1,2611200,5,44,74
1,2611200,5,45,67
1,2611200,5,50,13
1,2611200,5,55,3444
1,2611200,6,10,1100
1,2611200,6,11,139
1,2611200,6,12,395
1,2611200,6,13,193
1,2611200,6,14,5
1,2611200,6,15,138
1,2611200,6,18,52
1,2611200,6,19,28
1,2611200,6,20,3
1,2611200,6,21,4
1,2611200,6,22,237
1,2611200,6,23,23
1,2611200,6,27,1
1,2611200,6,28,110
1,2611200,6,30,4
1,2611200,6,33,2
1,2611200,6,35,2
1,2611200,6,40,192
1,2611200,6,43,10
1,2611200,6,44,3511
1,2611200,6,45,10
1,2611200,6,50,42
1,2611200,6,51,17
1,2611200,6,55,14
1,2611200,6,65,375
1,2611200,6,70,22
1,2611200,6,77,361
1,2611200,6,80,5
1,2611200,6,90,2
1,2611200,7,10,53
1,2611200,7,11,406
1,2611200,7,12,38
1,2611200,7,13,271
1,2611200,7,14,9
1,2611200,7,16,1
1,2611200,7,18,5
1,2611200,7,21,3
1,2611200,7,22,152
1,2611200,7,23,26
1,2611200,7,28,7
1,2611200,7,33,3
1,2611200,7,35,1
1,2611200,7,36,1
1,2611200,7,40,518
1,2611200,7,43,71
1,2611200,7,44,3217
1,2611200,7,45,200
1,2611200,7,50,31
1,2611200,7,51,110
1,2611200,7,55,232
1,2611200,7,65,391
1,2611200,7,70,12
1,2611200,7,77,1205
1,2611200,7,80,2
1,2611309,3,14,15
1,2611309,3,16,2
1,2611309,3,21,44
1,2611309,3,22,2677
1,2611309,3,29,3
1,2611309,3,35,3
1,2611309,3,40,1814
1,2611309,3,44,2180
1,2611309,3,45,2977
1,2611309,3,50,11
1,2611309,3,77,3870
1,2611309,5,13,5736
1,2611309,5,16,27
1,2611309,5,22,4004
1,2611309,5,28,32
1,2611309,5,44,681
1,2611309,5,45,269
1,2611309,5,50,35
1,2611309,5,55,1380
1,2611309,6,10,759
1,2611309,6,11,1316
1,2611309,6,12,303
1,2611309,6,13,860
1,2611309,6,14,16
1,2611309,6,15,3312
1,2611309,6,16,1
1,2611309,6,18,252
1,2611309,6,19,92
1,2611309,6,20,9
1,2611309,6,21,8
1,2611309,6,22,3169
1,2611309,6,23,90
1,2611309,6,27,1
1,2611309,6,28,296
1,2611309,6,29,1
1,2611309,6,30,5
1,2611309,6,33,6
1,2611309,6,35,1
1,2611309,6,36,7
1,2611309,6,40,777
1,2611309,6,43,66
1,2611309,6,44,1569
1,2611309,6,45,67
1,2611309,6,50,84
1,2611309,6,51,21
1,2611309,6,55,20
1,2611309,6,65,138
1,2611309,6,70,510
1,2611309,6,77,361
1,2611309,6,80,6
1,2611309,6,90,7
1,2611309,7,10,285
1,2611309,7,11,2038
1,2611309,7,12,327
1,2611309,7,13,922
1,2611309,7,14,25
1,2611309,7,16,9
1,2611309,7,18,72
1,2611309,7,21,12
1,2611309,7,22,1162
1,2611309,7,23,31
1,2611309,7,27,1
1,2611309,7,28,37
1,2611309,7,33,12
1,2611309,7,35,6
1,2611309,7,36,5
1,2611309,7,40,3400
1,2611309,7,43,2539
1,2611309,7,44,1224
1,2611309,7,45,191
1,2611309,7,50,56
1,2611309,7,51,467
1,2611309,7,55,97
1,2611309,7,65,133
1,2611309,7,70,45
1,2611309,7,77,621
1,2611309,7,80,4
1,2611309,7,90,18
1,2611408,3,14,5
1,2611408,3,16,1
1,2611408,3,21,3
1,2611408,3,22,1167
1,2611408,3,40,1111
1,2611408,3,44,1661
1,2611408,3,45,1512
1,2611408,3,50,6
1,2611408,3,77,1855
1,2611408,5,13,3443
1,2611408,5,16,2
1,2611408,5,22,1809
1,2611408,5,28,33
1,2611408,5,29,1
1,2611408,5,44,739
1,2611408,5,45,120
1,2611408,5,50,15
1,2611408,5,55,529
1,2611408,6,10,133
1,2611408,6,11,810
1,2611408,6,12,66
1,2611408,6,13,269
1,2611408,6,14,7
1,2611408,6,15,829
1,2611408,6,16,3
1,2611408,6,18,75
1,2611408,6,19,79
1,2611408,6,20,6
1,2611408,6,22,667
1,2611408,6,23,65
1,2611408,6,27,1
1,2611408,6,28,61
1,2611408,6,30,5
1,2611408,6,33,3
1,2611408,6,35,1
1,2611408,6,36,48
1,2611408,6,40,3442
1,2611408,6,43,279
1,2611408,6,44,530
1,2611408,6,45,11
1,2611408,6,50,20
1,2611408,6,51,17
1,2611408,6,55,17
1,2611408,6,65,9
1,2611408,6,70,115
1,2611408,6,77,82
1,2611408,6,80,1
1,2611408,6,90,3
1,2611408,7,10,304
1,2611408,7,11,1037
1,2611408,7,12,43
1,2611408,7,13,377
1,2611408,7,14,5
1,2611408,7,16,1
1,2611408,7,18,10
1,2611408,7,22,365
1,2611408,7,23,314
1,2611408,7,27,2
1,2611408,7,28,7
1,2611408,7,33,2
1,2611408,7,35,2
1,2611408,7,36,517
1,2611408,7,40,3002
1,2611408,7,43,663
1,2611408,7,44,664
1,2611408,7,45,50
1,2611408,7,50,18
1,2611408,7,51,52
1,2611408,7,55,43
1,2611408,7,65,15
1,2611408,7,70,25
1,2611408,7,77,166
1,2611507,3,14,10
1,2611507,3,16,1
1,2611507,3,21,30
1,2611507,3,22,780
1,2611507,3,40,1370
1,2611507,3,44,1830
1,2611507,3,45,3074
1,2611507,3,50,1
1,2611507,3,77,2287
1,2611507,5,13,4600
1,2611507,5,16,8
1,2611507,5,22,1596
1,2611507,5,28,42
1,2611507,5,44,1261
1,2611507,5,45,333
1,2611507,5,50,28
1,2611507,5,55,477
1,2611507,6,10,158
1,2611507,6,11,279
1,2611507,6,12,123
1,2611507,6,13,349
1,2611507,6,14,4
1,2611507,6,15,63
1,2611507,6,16,2
1,2611507,6,18,101
1,2611507,6,19,37
1,2611507,6,20,6
1,2611507,6,21,5
1,2611507,6,22,4262
1,2611507,6,23,22
1,2611507,6,28,297
1,2611507,6,30,17
1,2611507,6,33,7
1,2611507,6,35,1
1,2611507,6,36,5
1,2611507,6,40,251
1,2611507,6,43,1661
1,2611507,6,44,96
1,2611507,6,45,138
1,2611507,6,50,60
1,2611507,6,51,8
1,2611507,6,55,14
1,2611507,6,65,1657
1,2611507,6,70,181
1,2611507,6,77,117
1,2611507,6,90,2
1,2611507,7,10,83
1,2611507,7,11,2119
1,2611507,7,12,49
1,2611507,7,13,429
1,2611507,7,14,15
1,2611507,7,18,5
1,2611507,7,21,7
1,2611507,7,22,197
1,2611507,7,23,10
1,2611507,7,28,16
1,2611507,7,33,4
1,2611507,7,36,2
1,2611507,7,40,1528
1,2611507,7,43,74
1,2611507,7,44,165
1,2611507,7,45,5171
1,2611507,7,50,34
1,2611507,7,51,39
1,2611507,7,55,38
1,2611507,7,65,69
1,2611507,7,70,13
1,2611507,7,77,94
1,2611507,7,80,2
1,2611507,7,90,1
1,2611533,3,14,7
1,2611533,3,22,213
1,2611533,3,40,1011
1,2611533,3,44,2044
1,2611533,3,45,56
1,2611533,3,50,1
1,2611533,3,77,981
1,2611533,5,13,1487
1,2611533,5,16,1
1,2611533,5,22,385
1,2611533,5,44,24
1,2611533,5,45,9
1,2611533,5,50,2
1,2611533,5,55,2237
1,2611533,6,10,150
1,2611533,6,11,80
1,2611533,6,12,22
1,2611533,6,13,657
1,2611533,6,14,5
1,2611533,6,15,2
1,2611533,6,18,33
1,2611533,6,19,23
1,2611533,6,20,1
1,2611533,6,22,185
1,2611533,6,23,3
1,2611533,6,28,36
1,2611533,6,30,5
1,2611533,6,33,4
1,2611533,6,36,2
1,2611533,6,40,754
1,2611533,6,43,12
1,2611533,6,44,54
1,2611533,6,50,2
1,2611533,6,51,26
1,2611533,6,55,3
1,2611533,6,70,1970
1,2611533,6,77,480
1,2611533,6,80,1
1,2611533,7,10,19
1,2611533,7,11,98
1,2611533,7,12,8
1,2611533,7,13,604
1,2611533,7,22,323
1,2611533,7,23,2
1,2611533,7,28,1
1,2611533,7,36,1
1,2611533,7,40,784
1,2611533,7,43,68
1,2611533,7,44,1786
1,2611533,7,45,21
1,2611533,7,50,10
1,2611533,7,51,2
1,2611533,7,55,146
1,2611533,7,65,5
1,2611533,7,70,32
1,2611533,7,77,628
1,2611606,3,14,1732
1,2611606,3,16,651
1,2611606,3,21,14896
1,2611606,3,22,219716
1,2611606,3,29,100
1,2611606,3,35,343
1,2611606,3,40,143488
1,2611606,3,44,135105
1,2611606,3,45,222431
1,2611606,3,50,5344
1,2611606,3,77,170503
1,2611606,5,13,362356
1,2611606,5,16,4289
1,2611606,5,22,323769
1,2611606,5,28,3831
1,2611606,5,29,222
1,2611606,5,44,46693
1,2611606,5,45,27484
1,2611606,5,50,18458
1,2611606,5,55,42135
1,2611606,6,10,63687
1,2611606,6,11,118149
1,2611606,6,12,17487
1,2611606,6,13,76846
1,2611606,6,14,1352
1,2611606,6,15,41639
1,2611606,6,16,561
1,2611606,6,18,42226
1,2611606,6,19,21074
1,2611606,6,20,2935
1,2611606,6,21,1249
1,2611606,6,22,139751
1,2611606,6,23,35453
1,2611606,6,27,547
1,2611606,6,28,5287
1,2611606,6,29,104
1,2611606,6,30,5434
1,2611606,6,33,2045
1,2611606,6,35,76
1,2611606,6,36,814
1,2611606,6,40,155000
1,2611606,6,43,10809
1,2611606,6,44,44221
1,2611606,6,45,3537
1,2611606,6,50,53809
1,2611606,6,51,4552
1,2611606,6,55,1238
1,2611606,6,65,7488
1,2611606,6,70,26018
1,2611606,6,77,23508
1,2611606,6,80,1161
1,2611606,6,90,137
1,2611606,7,10,35374
1,2611606,7,11,119335
1,2611606,7,12,6926
1,2611606,7,13,107931
1,2611606,7,14,1625
1,2611606,7,16,517
1,2611606,7,18,13940
1,2611606,7,21,1762
1,2611606,7,22,125009
1,2611606,7,23,11682
1,2611606,7,27,443
1,2611606,7,28,1830
1,2611606,7,29,81
1,2611606,7,33,585
1,2611606,7,35,1085
1,2611606,7,36,1676
1,2611606,7,40,267763
1,2611606,7,43,27551
1,2611606,7,44,53191
1,2611606,7,45,26274
1,2611606,7,50,43952
1,2611606,7,51,14470
1,2611606,7,55,1818
1,2611606,7,65,15887
1,2611606,7,70,6100
1,2611606,7,77,28656
1,2611606,7,80,565
1,2611606,7,90,236
1,2611705,3,14,20
1,2611705,3,16,3
1,2611705,3,21,11
1,2611705,3,22,1416
1,2611705,3,40,1445
1,2611705,3,44,3303
1,2611705,3,45,6897
1,2611705,3,50,5
1,2611705,3,77,1305
1,2611705,5,13,3197
1,2611705,5,16,5
1,2611705,5,22,2474
1,2611705,5,44,1970
1,2611705,5,45,182
1,2611705,5,50,5
1,2611705,5,55,5199
